,id
270,1473780905932038145
271,1473755599041036291
272,1473747508887175174
273,1473735429912473607
274,1473730022179581967
275,1473728827192922133
276,1473727310234894338
277,1473722722312237058
278,1473720898377203721
279,1473720173983145992
280,1473720128965599241
281,1473719566148718595
282,1473719519856275457
283,1473719363920449544
284,1473710422675099659
285,1473705371680354313
286,1473703259462414347
287,1473702814492901383
288,1473692010435559432
289,1473675272365002759
290,1473658161512996867
291,1473651614703624198
292,1473645436271480836
293,1473587682513141764
294,1473554860184383490
295,1473547700687626240
296,1473543484044976136
297,1473522157405622272
298,1473513985278283778
299,1473511198134091776
300,1473506477759696898
301,1473503777923776521
302,1473501416132120577
303,1473499891171221510
304,1473498984123613187
305,1473491934811504640
306,1473491244177190919
307,1473469318859943938
308,1473452482605068294
309,1473449511842459650
310,1473447510186278914
311,1473441411446067202
312,1473426004748214273
313,1473425891275550723
314,1473425887404064768
315,1473425326621483022
316,1473393214006738946
317,1473375418715627526
318,1473374214912712718
319,1473373858925264897
320,1473371017703825416
321,1473357213569847298
322,1473336352859037698
323,1473326046371991554
324,1473320318580277255
325,1473308768339476488
326,1473297511137923077
327,1473285058199011329
328,1473280442161942534
329,1473275217480925190
330,1473275011414863873
331,1473266003840847879
332,1473258599422078981
333,1473244085783830533
334,1473241193702170624
335,1473227444870131713
336,1473224877289410560
337,1473224648402022402
338,1473224052961869825
339,1473224013229051906
340,1473223180387065856
341,1473204087525187589
342,1473203442994847746
343,1473195133810012160
344,1473192027827458048
345,1473191896445034496
346,1473189913952669699
347,1473189219740925955
348,1473183680742920192
349,1473183244283691010
350,1473183153938259973
351,1473180671174606848
352,1473179324459192324
353,1473179054954389506
354,1473178340492132356
355,1473178263434444801
356,1473177899964547073
357,1473177201147203585
358,1473176246137671683
359,1473170974988197888
360,1473169289842761730
361,1473166196459466757
362,1473165746075172866
363,1473165268432076801
364,1473162902534303746
365,1473159829049028611
366,1473158312434745350
367,1473155260172488706
368,1473152339863379968
369,1473143360680570882
370,1473142967019864064
371,1473140978433380361
372,1473140267830153218
373,1473138087685410818
374,1473136151452078084
375,1473134904334602244
376,1473133911358119936
377,1473133545765969925
378,1473132667059466241
379,1473129908067045384
380,1473129523470237702
381,1473128957969108992
382,1473126849165152256
383,1473126341742583817
384,1473125815349133315
385,1473124733038350340
386,1473122111745056768
387,1473121908904267781
388,1473119946905370636
389,1473118331154493440
390,1473118270542815235
391,1473117970725580808
392,1473116014451859458
393,1473115391681601543
394,1473113326586585088
395,1473110320801480705
396,1473106704912973831
397,1473104496469422083
398,1473101198488059909
399,1473100845801746434
400,1473099608221896704
401,1473098572602224642
402,1473097415704018944
403,1473096024122183685
404,1473095397610598405
405,1473091117499535360
406,1473087970919870465
407,1473087066217103365
408,1473086128668360706
409,1473085696684412930
410,1473085285562998788
411,1473084088303161353
412,1473082546359574530
413,1473082524075270150
414,1473081266790617090
415,1473081128911192065
416,1473080625775222786
417,1473080586591948804
418,1473080335579680777
419,1473079980829679622
420,1473079858301444099
421,1473079468075798531
422,1473078742343770113
423,1473076148665868288
424,1473075879760777216
425,1473075453636317192
426,1473075108340289539
427,1473074766214926337
428,1473072971862392838
429,1473072766584774658
430,1473070504068239363
431,1473070210424918017
432,1473069767644917765
433,1473068624059539462
434,1473068277798559744
435,1473068272581062665
436,1473067945005772800
437,1473067884863791104
438,1473067820955041793
439,1473067816286920715
440,1473065417958592512
441,1473065037224841217
442,1473064035310526465
443,1473061906449637385
444,1473061509525741571
445,1473061063579078659
446,1473060500372086784
447,1473060322365820935
448,1473057606444924930
449,1473057191925981187
450,1473057153636306946
451,1473055728172769297
452,1473055643133267968
453,1473055447569608709
454,1473055161820065795
455,1473055159299174405
456,1473054741185929218
457,1473054641315360783
458,1473054118977626117
459,1473053888790073350
460,1473052842500005896
461,1473052015294959616
462,1473051155714527236
463,1473050980388421634
464,1473050880156975106
465,1473050589852438530
466,1473050389008191490
467,1473048337087561729
468,1473047742574477312
469,1473047601201258504
470,1473047235831029760
471,1473046546350424066
472,1473046522531098629
473,1473046112470802435
474,1473045611465392130
475,1473044128984440844
476,1473044075171483655
477,1473042711775174656
478,1473042094327533577
479,1473042024496451585
480,1473041914136076294
481,1473041724490592258
482,1473041304791748612
483,1473040791488585742
484,1473040647376490499
485,1473040358598656002
486,1473039905253208066
487,1473039631490945030
488,1473039346668343304
489,1473037337055481858
490,1473036483237871616
491,1473036395887271941
492,1473036089023733763
493,1473034441823961088
494,1473034419321585664
495,1473033388256899078
496,1473032255782203393
497,1473032077767553031
498,1473031865615503367
499,1473031837907832833
500,1473031553844334593
501,1473030975990996992
502,1473029887271190533
503,1473028488043147269
504,1473028383562993669
505,1473028345818492933
506,1473028271591899143
507,1473027923401744390
508,1473027414624112642
509,1473027271606915080
510,1473027213842862084
511,1473027059496726529
512,1473026892123054086
513,1473026507937357827
514,1473025577976139779
515,1473025373986177025
516,1473025081202941952
517,1473025059518246912
518,1473024572039467008
519,1473023629877071873
520,1473023535392169996
521,1473023170466787343
522,1473022588154744846
523,1473022129431973888
524,1473021116813910028
525,1473020992545042433
526,1473020879407882248
527,1473019551562571780
528,1473018884739448840
529,1473018345683243008
530,1473018025162932224
531,1473016693031342080
532,1473015631431843843
533,1473014877857800193
534,1473014667140284433
535,1473014370770817024
536,1473013009903546372
537,1473012452916965379
538,1473012122149785601
539,1473011673787105281
540,1473011597698379780
541,1473011557361717252
542,1473011532078276620
543,1473011362062381078
544,1473011227836264455
545,1473011075243286530
546,1473010909211762693
547,1473010588418822147
548,1473009822165606419
549,1473009036660334597
550,1473008518332514305
551,1473006502617268233
552,1473006329614766093
553,1473005501747064834
554,1473005099668672512
555,1473005011256758272
556,1473004875701055494
557,1473004393213665294
558,1473003264786509831
559,1473002591235842053
560,1473002292756594691
561,1473002289111592961
562,1473001845908029441
563,1473001007021846530
564,1472999587153686532
565,1472999058163777542
566,1472998133097320449
567,1472997902767345667
568,1472997516769566720
569,1472997512709656582
570,1472997312351903751
571,1472996269052379136
572,1472995508654387202
573,1472995450026270724
574,1472995157670830093
575,1472995099575468035
576,1472994234064162818
577,1472993234427252741
578,1472993225086484491
579,1472992990981353474
580,1472992767236198405
581,1472992661749575685
582,1472992570456166402
583,1472992388108873728
584,1472991497586946055
585,1472990909771911168
586,1472990396749807619
587,1472990039206350851
588,1472989601958608903
589,1472988672416964615
590,1472988392010829827
591,1472988131204874240
592,1472987729071906818
593,1472987141647093764
594,1472986248784584710
595,1472985837247684610
596,1472985532338688005
597,1472985531541823492
598,1472983686568157187
599,1472983094806388738
600,1472983012543401985
601,1472982209631899650
602,1472982185065934848
603,1472981021855342601
604,1472980885389873153
605,1472980826975526921
606,1472979769759346693
607,1472979590918414337
608,1472979542453149697
609,1472979461436059649
610,1472979311607046151
611,1472977924743520257
612,1472977715368280064
613,1472976916336590857
614,1472976915803754500
615,1472976907151056896
616,1472976416635600908
617,1472976407689052163
618,1472976131020181505
619,1472975847065853954
620,1472975829294456832
621,1472975735174348804
622,1472975502671589380
623,1472975499404226561
624,1472975338909089799
625,1472974740411359233
626,1472974727257989120
627,1472972895555145738
628,1472972519133036552
629,1472972455098597381
630,1472971483047620609
631,1472971151718584325
632,1472969910787743748
633,1472967678801424390
634,1472967595573727233
635,1472967521343090703
636,1472966623128604675
637,1472965275926601730
638,1472965095240224769
639,1472964600043872259
640,1472963625631600647
641,1472963013535694849
642,1472962431030894594
643,1472961650470920201
644,1472961526910836744
645,1472960628390256642
646,1472958197354876933
647,1472958075036393481
648,1472957310460964867
649,1472957200272400396
650,1472956448581820421
651,1472956285482057733
652,1472956153344708608
653,1472955691761475599
654,1472954991778299906
655,1472953690097176586
656,1472952754012311555
657,1472949918734114818
658,1472949227542171652
659,1472948884108369928
660,1472948193117626371
661,1472946864592990208
662,1472946317773180935
663,1472945566678192130
664,1472945482515324933
665,1472938732844105736
666,1472936335807815681
667,1472934756102852609
668,1472932848134938631
669,1472931990819287043
670,1472926905263349763
671,1472924099961778176
672,1472920330243039242
673,1472913925108736007
674,1472913140304207876
675,1472912271886147593
676,1472910907839848448
677,1472905394892722179
678,1472904196408102912
679,1472903854689767432
680,1472899968134434820
681,1472899003486507008
682,1472894786583597058
683,1472891801337942017
684,1472883819481120774
685,1472877830526668802
686,1472871904461606921
687,1472869174393327619
688,1472867605425709056
689,1472853600770560000
690,1472843905888620548
691,1472843852939730945
692,1472841909584470020
693,1472841303025139716
694,1472839269198696448
695,1472835378482917376
696,1472833262015893506
697,1472832674255413250
698,1472832321917120517
699,1472832315025866752
700,1472831766025048064
701,1472831503482728448
702,1472831406057345025
703,1472827994620104704
704,1472827033990275075
705,1472826131824799746
706,1472823362414022657
707,1472823349587812363
708,1472819887911280644
709,1472819646785105922
710,1472819110471942151
711,1472814223550042114
712,1472812838041358340
713,1472812352491819009
714,1472810213644423169
715,1472808720119869441
716,1472804077494931459
717,1472803913594286080
718,1472803356271955969
719,1472803142177726464
720,1472802829991567367
721,1472802139160330244
722,1472802057698660353
723,1472801547834691586
724,1472798242958159873
725,1472794103087878152
726,1472785244252098562
727,1472782694001963009
728,1472779425804537860
729,1472756041502838790
730,1472737857202708497
731,1472737068182761474
732,1472729701009481732
733,1472714549321089025
734,1472713835576446977
735,1472707018163204097
736,1472701913045118979
737,1472700993934540800
738,1472700366105899009
739,1472694681569935363
740,1472693731698618369
741,1472693361676992516
742,1472691846862147584
743,1472688445810118656
744,1472682931277684736
745,1472682796564971522
746,1472678236786237447
747,1472667616682512384
748,1472667407407849475
749,1472665077882966016
750,1472643775281483780
751,1472637667716341764
752,1472632349179449358
753,1472631778112380935
754,1472631717269807118
755,1472615174179807242
756,1472605482120630272
757,1472603592536121349
758,1472602570300563465
759,1472524911231053827
760,1472498628988215298
761,1472494868484165633
762,1472476634561368066
763,1472465567932166145
764,1472462298136592384
765,1472457528487280643
766,1472456671788027907
767,1472447588251025412
768,1472410400050266115
769,1472409693758713862
770,1472401338545881088
771,1472395902450946050
772,1472389107653378050
773,1472365129245155334
774,1472364884088135681
775,1472354060225318916
776,1472353294572036103
777,1472350367266402305
778,1472323550866395138
779,1472318031975964673
780,1472317932025769985
781,1472309307257536516
782,1472292359148687362
783,1472287915216568320
784,1472271917365268485
785,1472271249757941765
786,1472255041478217737
787,1472249383357857796
788,1472247819406692355
789,1472243882561884162
790,1472241837419159555
791,1472240177481502725
792,1472237350147301380
793,1472237260841967626
794,1472234135427051525
795,1472224422375223297
796,1472223441721782274
797,1472222321368698881
798,1472221779187826691
799,1472221116982833155
800,1472209571435343874
801,1472199605249056771
802,1472192541483147264
803,1472191700017709057
804,1472189794646118411
805,1472189320001851393
806,1472185798514515970
807,1472164504255430660
808,1472163662676725764
809,1472157255516946436
810,1472154618260074499
811,1472150429161385984
812,1472146484560740352
813,1472145529354264578
814,1472138027531218946
815,1472136859467730944
816,1472133535876075520
817,1472133059617058818
818,1472113164481298434
819,1472101318823059457
820,1472091694573047812
821,1472090463406419968
822,1472088664347869185
823,1472087975060119554
824,1472084067986272258
825,1472081377935781896
826,1472080052468678658
827,1472077101352173571
828,1472076967197306885
829,1472076660652617728
830,1472068569303171072
831,1472060382416031745
832,1472054190847389703
833,1472048118841561089
834,1472043637483532288
835,1472043468922912771
836,1472032987000848386
837,1472025208668127238
838,1472022029389860865
839,1472021687323398144
840,1472014785558421505
841,1472014090109292545
842,1472012622488764418
843,1472012163959058438
844,1472011820399423489
845,1472011722852429827
846,1472011248531214336
847,1472011173767704576
848,1472010936378486784
849,1472010365231714304
850,1472009876922519556
851,1472008970088816642
852,1472008585336930307
853,1472005971647946753
854,1472005364233248770
855,1471998364757594118
856,1471996365441880064
857,1471990260661850115
858,1471973229350711301
859,1471967376618844163
860,1471958763250896896
861,1471953901691809800
862,1471953238706606087
863,1471942899210371078
864,1471940177602002944
865,1471935586223198217
866,1471929778236268545
867,1471923998934003712
868,1471923686978506754
869,1471921626262429706
870,1471919760527007747
871,1471919394267680769
872,1471919030135046166
873,1471917853062357003
874,1471911836870004740
875,1471907810757599239
876,1471905601986854913
877,1471886007905570819
878,1471819177983946753
879,1471815810591211522
880,1471760688460677123
881,1471676394291802118
882,1471634832073510912
883,1471633326146347010
884,1471619951416938496
885,1471560699226771457
886,1471558359753109509
887,1471506717917646852
888,1471490809945944067
889,1471474512688721920
890,1471446430732763139
891,1471414063343230978
892,1471393675418619906
893,1471307492256800773
894,1471307329018675207
895,1471283971606695937
896,1471271162260852738
897,1471266614158966784
898,1471258152897241089
899,1471257668291604481
900,1471250488758706179
901,1471170721699217418
902,1471165195938639873
903,1471145478356099072
904,1471141433297965056
905,1471134023850373129
906,1471129140103647232
907,1471117795085590530
908,1471105113703923715
909,1471085032467009538
910,1471060886651490304
911,1471049088414191624
912,1471039728099422209
913,1471022187285037057
914,1471016299866251264
915,1470971431076904967
916,1470957947639328768
917,1470951775947603975
918,1470951008972857348
919,1470950447573704709
920,1470913386720346113
921,1470878376852340737
922,1470876333639151620
923,1470872340796002314
924,1470869891678801922
925,1470863549178290184
926,1470860510786695176
927,1470857105859088386
928,1470853986270031874
929,1470849339484377091
930,1470840100032430080
931,1470835904537407490
932,1470831980485005324
933,1470830658142486532
934,1470819334641659907
935,1470810711672643589
936,1470788650669641741
937,1470785975609659405
938,1470775579419058184
939,1470769533363400706
940,1470757235781357569
941,1470748489139331077
942,1470691021893914624
943,1470681271672008708
944,1470661250971742208
945,1470651765364252678
946,1470624197860679680
947,1470602131048583174
948,1470594852781846529
949,1470587948298952706
950,1470584940035297290
951,1470584545179172867
952,1470579099324141570
953,1470577240924561411
954,1470559480706486276
955,1470556721773002752
956,1470555901438291972
957,1470536737185218570
958,1470483017047154694
959,1470480502905884681
960,1470475904530923528
961,1470455945293619200
962,1470452806645649416
963,1470449088860762114
964,1470433185611894788
965,1470432809361702913
966,1470432735139287041
967,1470428684129550343
968,1470408901359140871
969,1470407285474086912
970,1470393782809944064
971,1470369453103726592
972,1470366736474116101
973,1470362903085830145
974,1470331548629147654
975,1470318354233655297
976,1470301162956111876
977,1470293345775742978
978,1470292542151442434
979,1470289440144867328
980,1470243660776230915
981,1470219227621560321
982,1470184399828312068
983,1470150463706353675
984,1470131739544592385
985,1470131195715457026
986,1470125752704282651
987,1470121952786399238
988,1470121833550815234
989,1470108576157175812
990,1470057976857866247
991,1470050916841795586
992,1470042106743906319
993,1470023333265567747
994,1469993077188096001
995,1469992795238637569
996,1469986138978799618
997,1469976679258865665
998,1469954443319726081
999,1469953199595347969
1000,1469949928604454912
1001,1469912661341003784
1002,1469904284066082818
1003,1469889851465953284
1004,1469883140118224899
1005,1469878468552708096
1006,1469876371073605641
1007,1469872117067902978
1008,1469864318611046403
1009,1469853405052952576
1010,1469840565717979136
1011,1469826152344653824
1012,1469812650351730693
1013,1469796729616797702
1014,1469762768035139585
1015,1469745959747866633
1016,1469727556714774538
1017,1469722966887833602
1018,1469707673755078662
1019,1469707672270393346
1020,1469704730138091535
1021,1469703690147803144
1022,1469697923499716618
1023,1469687467422851079
1024,1469684234516271107
1025,1469679880933576705
1026,1469677508366938112
1027,1469674223350292480
1028,1469669812796149766
1029,1469661198106783747
1030,1469658466918670336
1031,1469652053051904001
1032,1469650074061787136
1033,1469645998133637124
1034,1469645437288148994
1035,1469645344040386564
1036,1469645095783702528
1037,1469642630602444800
1038,1469642087138086914
1039,1469639486950629381
1040,1469638749273219074
1041,1469636901284028416
1042,1469636016411607044
1043,1469635417515438087
1044,1469634735555055620
1045,1469634642584031241
1046,1469634562904899588
1047,1469632983447465986
1048,1469631942035345410
1049,1469631666876387328
1050,1469631141841817603
1051,1469630756943065092
1052,1469619737097240579
1053,1469610624032251905
1054,1469604467511205888
1055,1469602528547553287
1056,1469601730958544896
1057,1469600783213629441
1058,1469597627087945733
1059,1469591962139254792
1060,1469590512671678464
1061,1469589703066206210
1062,1469588446268190720
1063,1469588256559751169
1064,1469578121879769089
1065,1469576500592578561
1066,1469554880696098819
1067,1469540113436790784
1068,1469532797912166406
1069,1469522300152258560
1070,1469521994173534213
1071,1469519752179728384
1072,1469518979551084558
1073,1469480312300265476
1074,1469473794582474754
1075,1469471339677245442
1076,1469432439785213953
1077,1469423490394693636
1078,1469418306071416833
1079,1469410517328429062
1080,1469405897025802244
1081,1469390465661288448
1082,1469346563868684288
1083,1469340326133338114
1084,1469339299770343425
1085,1469336029068808193
1086,1469334558965260288
1087,1469334393382588419
1088,1469325588334845955
1089,1469318325859598338
1090,1469314606216540162
1091,1469304306775904257
1092,1469302707290656768
1093,1469299195999830018
1094,1469299157944909834
1095,1469298885306716162
1096,1469298369671892997
1097,1469297479854137345
1098,1469294926995202048
1099,1469290369246318597
1100,1469288814220767233
1101,1469282475197145088
1102,1469279035595190274
1103,1469274942524977154
1104,1469273403395694592
1105,1469263183349448708
1106,1469255693945348096
1107,1469254901427548163
1108,1469251515667779585
1109,1469236677759705089
1110,1469235548590342144
1111,1469234232912343042
1112,1469229058332319746
1113,1469227606306213890
1114,1469221719130853377
1115,1469219341153423361
1116,1469219174207700994
1117,1469219141605158912
1118,1469215350067585027
1119,1469214142925918211
1120,1469213502623543297
1121,1469211059248529411
1122,1469210640707252227
1123,1469209705000038400
1124,1469208699931561987
1125,1469208098845822978
1126,1469207609303441410
1127,1469207530249211905
1128,1469207241223852033
1129,1469206801681846272
1130,1469205993665925123
1131,1469204325725786118
1132,1469198958044004353
1133,1469189320498192384
1134,1469179098027155459
1135,1469174469604392963
1136,1469174395348598786
1137,1469174046004858886
1138,1469173551626600448
1139,1469138751553040386
1140,1469138734507786243
1141,1469132355998736389
1142,1469125487033085956
1143,1469102809056485382
1144,1469088953907167234
1145,1469085157231632394
1146,1469054333388050443
1147,1469045210734755840
1148,1469044156190187521
1149,1469021222029516800
1150,1469012273540866056
1151,1469009601488060417
1152,1469001137210679305
1153,1468994559216537601
1154,1468976450174922754
1155,1468964702340321287
1156,1468964457120362510
1157,1468962123053109257
1158,1468958354278019083
1159,1468957011664461838
1160,1468933972658896896
1161,1468930042973597706
1162,1468913737167945731
1163,1468874601853857793
1164,1468869271233212418
1165,1468868735989518339
1166,1468839927454437376
1167,1468837932383539206
1168,1468837747318149121
1169,1468834220017537026
1170,1468833494705004546
1171,1468830023498952707
1172,1468829765947858946
1173,1468775575217065988
1174,1468763968911065091
1175,1468743265906216963
1176,1468741215101149185
1177,1468721666603761665
1178,1468713596293165059
1179,1468702613407420428
1180,1468688747076014081
1181,1468681893105348608
1182,1468681275947028488
1183,1468680365988630533
1184,1468667377470615559
1185,1468667366578036749
1186,1468667162852311043
1187,1468666628996960257
1188,1468658816388452352
1189,1468644602697728003
1190,1468612144883195909
1191,1468611098957996035
1192,1468606812853309446
1193,1468597270878859266
1194,1468594440977907713
1195,1468591361456812032
1196,1468589714450042880
1197,1468589557797076993
1198,1468587987051110406
1199,1468587282458365952
1200,1468585585023479811
1201,1468585165735833606
1202,1468584770019856385
1203,1468565993760854018
1204,1468537915835916288
1205,1468527059588636672
1206,1468485051151126529
1207,1468469752666464256
1208,1468400395395424256
1209,1468397704233426946
1210,1468394599643160579
1211,1468386249060892677
1212,1468360086003326977
1213,1468357366940852226
1214,1468337867856433153
1215,1468335626403655690
1216,1468332724830162944
1217,1468321993254703110
1218,1468310570742935553
1219,1468308527613505537
1220,1468300607215878159
1221,1468278524066902017
1222,1468275544928227334
1223,1468270140902969344
1224,1468262991502393345
1225,1468244637479579664
1226,1468219947847462916
1227,1468217732709720064
1228,1468213314375327749
1229,1468210692117442567
1230,1468201088021057542
1231,1468198323152908290
1232,1468181962024271874
1233,1468165585422925824
1234,1468152832008536068
1235,1468135563719020544
1236,1468104473402826756
1237,1468090114286841857
1238,1468071232251695106
1239,1468071169966313472
1240,1468063615366402052
1241,1468034162766467072
1242,1468027706461736960
1243,1468025398055170048
1244,1468022319209607170
1245,1468018145252282371
1246,1468007811783094273
1247,1467994437972332547
1248,1467993805278392324
1249,1467986371574910982
1250,1467982619656822786
1251,1467982070530068484
1252,1467979881527062528
1253,1467978990468042756
1254,1467968542624694279
1255,1467958311630917635
1256,1467938695793844236
1257,1467936366214402053
1258,1467935520152072196
1259,1467934541226590208
1260,1467932761570877447
1261,1467930581820452867
1262,1467928826407792641
1263,1467909686120927242
1264,1467908537896833024
1265,1467903000719110153
1266,1467901756143247364
1267,1467892450836500488
1268,1467888275381796875
1269,1467887483195113475
1270,1467877784357941253
1271,1467877007316901898
1272,1467876974928580616
1273,1467873202357649416
1274,1467873086120755206
1275,1467873017539842055
1276,1467870580175114247
1277,1467866166265851904
1278,1467865372246220807
1279,1467864557502681094
1280,1467863307453231111
1281,1467862841701056519
1282,1467856312583213059
1283,1467845316208521217
1284,1467843860915232768
1285,1467842244770033668
1286,1467837096077443079
1287,1467835670358073349
1288,1467834140020121602
1289,1467827994815197186
1290,1467827017169182724
1291,1467824397113167872
1292,1467819502440173572
1293,1467815455364632577
1294,1467813067799080966
1295,1467812808708476928
1296,1467807347351298050
1297,1467803311965364226
1298,1467801273319763972
1299,1467800957694189573
1300,1467797950524903424
1301,1467797674451738627
1302,1467795599776882688
1303,1467795015006965763
1304,1467788035961982983
1305,1467783677253865472
1306,1467782084856991746
1307,1467781824629907462
1308,1467777046143250438
1309,1467775550584463361
1310,1467774613769883648
1311,1467774459344044035
1312,1467764063052652548
1313,1467761865656651779
1314,1467759044815466499
1315,1467757074591453186
1316,1467753580077670400
1317,1467752591799066644
1318,1467752030877986818
1319,1467750642555011073
1320,1467743335418937347
1321,1467743149581815809
1322,1467739511870398466
1323,1467738934201536515
1324,1467736286207217669
1325,1467735717505810434
1326,1467735458918584320
1327,1467733867767468032
1328,1467729721253187587
1329,1467728629471883266
1330,1467722718732771331
1331,1467721228039372801
1332,1467720202368520193
1333,1467719525596635138
1334,1467719057453600769
1335,1467718944089784324
1336,1467718143883808773
1337,1467715805122990080
1338,1467715116892311557
1339,1467715073510621184
1340,1467714211979530241
1341,1467713189236334592
1342,1467712628122210307
1343,1467711774279491584
1344,1467711492149727232
1345,1467703865055264775
1346,1467703493939142657
1347,1467696368567263235
1348,1467687385194549249
1349,1467661652048941058
1350,1467658756058009602
1351,1467656827462729729
1352,1467656272954765319
1353,1467650964064768007
1354,1467647675520757760
1355,1467639502545977346
1356,1467631605762060294
1357,1467595575591768065
1358,1467593451923402753
1359,1467578058257350657
1360,1467576472181301253
1361,1467558388871618564
